Timestamp,leg[0].L,Timestamp,leg[1].L,Timestamp,leg[0].wbr_theta,Timestamp,leg[1].wbr_theta,Timestamp,MatLQR_K[0][0],Timestamp,MatLQR_K[0][1],Timestamp,MatLQR_K[0][2],Timestamp,MatLQR_K[0][3],Timestamp,MatLQR_K[0][4],Timestamp,MatLQR_K[0][5],Timestamp,MatLQR_K[0][6],Timestamp,MatLQR_K[0][7],Timestamp,MatLQR_K[0][8],Timestamp,MatLQR_K[0][9],Timestamp,MatLQR_K[1][0],Timestamp,MatLQR_K[1][1],Timestamp,MatLQR_K[1][2],Timestamp,MatLQR_K[1][3],Timestamp,MatLQR_K[1][4],Timestamp,MatLQR_K[1][5],Timestamp,MatLQR_K[1][6],Timestamp,MatLQR_K[1][7],Timestamp,MatLQR_K[1][8],Timestamp,MatLQR_K[1][9],Timestamp,MatLQR_K[2][0],Timestamp,MatLQR_K[2][1],Timestamp,MatLQR_K[2][2],Timestamp,MatLQR_K[2][3],Timestamp,MatLQR_K[2][4],Timestamp,MatLQR_K[2][5],Timestamp,MatLQR_K[2][6],Timestamp,MatLQR_K[2][7],Timestamp,MatLQR_K[2][8],Timestamp,MatLQR_K[2][9],Timestamp,MatLQR_K[3][0],Timestamp,MatLQR_K[3][1],Timestamp,MatLQR_K[3][2],Timestamp,MatLQR_K[3][3],Timestamp,MatLQR_K[3][4],Timestamp,MatLQR_K[3][5],Timestamp,MatLQR_K[3][6],Timestamp,MatLQR_K[3][7],Timestamp,MatLQR_K[3][8],Timestamp,MatLQR_K[3][9],
983045,0.334173,983045,0.329496,983045,-0.644797,983045,-0.642304,193035574,-1.41423,196106942,-10.8429,197103619,-57.6584,198002994,-7.94542,199127364,-73.7237,200168659,-5.59192,201215242,-5.07535,202272766,-1.18803,202964591,-10.8704,203657416,-2.43262,209541161,-1.4184,210891943,-10.8715,211865779,58.0874,212860171,7.99476,214232192,-5.02777,214881520,-1.1814,215432834,-73.7949,215982464,-5.62189,216409593,-10.7448,217068324,-2.4247,269583852,0.00355572,270170587,0.0223196,271071890,-58.6298,273386758,-11.1011,274813569,14.2299,276252264,0.582513,276911344,-12.7062,277685197,-0.725691,278343132,-83.7167,279005353,-4.59731,288976869,0.00134812,290425858,0.00509453,291862491,58.667,294086988,11.1064,294791873,-12.7905,295595045,-0.734455,296303261,14.1679,297012504,0.575256,297871000,-83.6569,298575328,-4.59351,
1015252,0.334173,1015252,0.329496,1015252,-0.644802,1015252,-0.642308,193083032,-1.41423,196153259,-10.8429,197309929,-57.6584,198224758,-7.94542,199187865,-73.7237,200232472,-5.59192,201276568,-5.07535,202334590,-1.18803,203027609,-10.8704,203721242,-2.43262,209618772,-1.4184,210973795,-10.8715,211942556,58.0874,213299989,7.99476,214323990,-5.02777,214974885,-1.1814,215527994,-73.7949,216076690,-5.62189,216506741,-10.7448,217147233,-2.4247,269688167,0.00355572,270748791,0.0223196,271180773,-58.6298,273498925,-11.1011,274924571,14.2299,276361714,0.582513,277022611,-12.7062,277793302,-0.725691,278454840,-83.7167,279117985,-4.59731,289112881,0.00134812,291197953,0.00509453,292670689,58.667,294232746,11.1064,294932394,-12.7905,295738217,-0.734455,296444481,14.1679,297164819,0.575256,298016334,-83.6569,298699055,-4.59351,
1048503,0.334173,1048503,0.329496,1048503,-0.644789,1048503,-0.642271,193114079,-1.41423,196201592,-10.8429,197359294,-57.6584,198277046,-7.94542,199235349,-73.7237,200295425,-5.59192,201339978,-5.07535,202398417,-1.18803,203089330,-10.8704,203788509,-2.43262,210023115,-1.4184,211043746,-10.8715,212023456,58.0874,213388198,7.99476,214410769,-5.02777,215054260,-1.1814,215622778,-73.7949,216156682,-5.62189,216597208,-10.7448,217241519,-2.4247,269789928,0.00355572,270859304,0.0223196,271289520,-58.6298,273609711,-11.1011,275587263,14.2299,276471013,0.582513,277131528,-12.7062,277910051,-0.725691,278566912,-83.7167,279229227,-4.59731,289899352,0.00134812,291340252,0.00509453,292825799,58.667,294364870,11.1064,295159610,-12.7905,295876553,-0.734455,296587231,14.1679,297296339,0.575256,298157326,-83.6569,298823288,-4.59351,
1078618,0.334173,1078618,0.329496,1078618,-0.644781,1078618,-0.642283,193159215,-1.41423,196395446,-10.8429,197403152,-57.6584,198318693,-7.94542,199281450,-73.7237,200357401,-5.59192,201406666,-5.07535,202461096,-1.18803,203155244,-10.8704,203846951,-2.43262,210094447,-1.4184,211122353,-10.8715,212103304,58.0874,213458681,7.99476,214506313,-5.02777,215150002,-1.1814,215714759,-73.7949,216233562,-5.62189,216688739,-10.7448,217335928,-2.4247,269881954,0.00355572,270962720,0.0223196,271881786,-58.6298,273723461,-11.1011,275707220,14.2299,276580727,0.582513,277247992,-12.7062,278014162,-0.725691,278676706,-83.7167,279339773,-4.59731,290038506,0.00134812,291472440,0.00509453,292958615,58.667,294507692,11.1064,295307636,-12.7905,296019721,-0.734455,296730712,14.1679,297440530,0.575256,298291421,-83.6569,298962073,-4.59351,
1110728,0.334173,1110728,0.329496,1110728,-0.644811,1110728,-0.642305,193190095,-1.41423,196444477,-10.8429,197449511,-57.6584,198367342,-7.94542,199329623,-73.7237,200422003,-5.59192,201710549,-5.07535,202524948,-1.18803,203217729,-10.8704,203911360,-2.43262,210158259,-1.4184,211203249,-10.8715,212544146,58.0874,213539282,7.99476,214600533,-5.02777,215243211,-1.1814,215809806,-73.7949,216328505,-5.62189,216782972,-10.7448,217430153,-2.4247,269975973,0.00355572,271071890,0.0223196,271995802,-58.6298,274377608,-11.1011,275808265,14.2299,276691657,0.582513,277351008,-12.7062,278126184,-0.725691,278784901,-83.7167,279479073,-4.59731,290172846,0.00134812,291609836,0.00509453,293096486,58.667,294650214,11.1064,295463316,-12.7905,296161033,-0.734455,296873076,14.1679,297584997,0.575256,298430139,-83.6569,299107256,-4.59351,
1142403,0.334173,1142403,0.329496,1142403,-0.644764,1142403,-0.642279,193238602,-1.41423,196485051,-10.8429,197496340,-57.6584,198412264,-7.94542,199377978,-73.7237,200488352,-5.59192,201776419,-5.07535,202587902,-1.18803,203282665,-10.8704,203974602,-2.43262,210237026,-1.4184,211280045,-10.8715,212620764,58.0874,213616728,7.99476,214693154,-5.02777,215338664,-1.1814,215887383,-73.7949,216409593,-5.62189,216877182,-10.7448,217508759,-2.4247,270070639,0.00355572,271180773,0.0223196,272094778,-58.6298,274493975,-11.1011,275917545,14.2299,276800828,0.582513,277465236,-12.7062,278238196,-0.725691,278898239,-83.7167,279593189,-4.59731,290295336,0.00134812,291737522,0.00509453,293244530,58.667,294791873,11.1064,295595045,-12.7905,296303261,-0.734455,297012504,14.1679,297722182,0.575256,298575328,-83.6569,299246975,-4.59351,
1173996,0.334173,1173996,0.329496,1173996,-0.644764,1173996,-0.642282,193284108,-1.41423,196534700,-10.8429,197544099,-57.6584,198460369,-7.94542,199425318,-73.7237,200781386,-5.59192,201832037,-5.07535,202650434,-1.18803,203342394,-10.8704,204037238,-2.43262,210315717,-1.4184,211711672,-10.8715,212701301,58.0874,213696700,7.99476,214789565,-5.02777,215432834,-1.1814,215982464,-73.7949,216506741,-5.62189,216973301,-10.7448,217603154,-2.4247,270170587,0.00355572,271289520,0.0223196,272205389,-58.6298,274595140,-11.1011,276029209,14.2299,276911344,0.582513,277574688,-12.7062,278343132,-0.725691,279005353,-83.7167,279699379,-4.59731,290425858,0.00134812,291862491,0.00509453,294086988,58.667,294932394,11.1064,295738217,-12.7905,296444481,-0.734455,297164819,14.1679,297871000,0.575256,298699055,-83.6569,299392893,-4.59351,
1205825,0.334173,1205825,0.329496,1205825,-0.644814,1205825,-0.642311,193315692,-1.41423,196580479,-10.8429,197578276,-57.6584,198506034,-7.94542,199471942,-73.7237,200842778,-5.59192,201894391,-5.07535,202711480,-1.18803,203405301,-10.8704,204102987,-2.43262,210392540,-1.4184,211796005,-10.8715,212776595,58.0874,213776340,7.99476,214881520,-5.02777,215527994,-1.1814,216076690,-73.7949,216597208,-5.62189,217068324,-10.7448,217696448,-2.4247,270748791,0.00355572,271881786,0.0223196,272312767,-58.6298,274703569,-11.1011,276140592,14.2299,277022611,0.582513,277685197,-12.7062,278454840,-0.725691,279117985,-83.7167,279811260,-4.59731,291197953,0.00134812,292670689,0.00509453,294232746,58.667,295159610,11.1064,295876553,-12.7905,296587231,-0.734455,297296339,14.1679,298016334,0.575256,298823288,-83.6569,299534153,-4.59351,
1237169,0.334173,1237169,0.329496,1237169,-0.644818,1237169,-0.642322,193347052,-1.41423,196627859,-10.8429,197624500,-57.6584,198554228,-7.94542,199519733,-73.7237,200897866,-5.59192,201957752,-5.07535,202777140,-1.18803,203466879,-10.8704,204164130,-2.43262,210474151,-1.4184,211865779,-10.8715,212860171,58.0874,214232192,7.99476,214974885,-5.02777,215622778,-1.1814,216156682,-73.7949,216688739,-5.62189,217147233,-10.7448,217791851,-2.4247,270859304,0.00355572,271995802,0.0223196,272426204,-58.6298,274813569,-11.1011,276252264,14.2299,277131528,0.582513,277793302,-12.7062,278566912,-0.725691,279229227,-83.7167,279920523,-4.59731,291340252,0.00134812,292825799,0.00509453,294364870,58.667,295307636,11.1064,296019721,-12.7905,296730712,-0.734455,297440530,14.1679,298157326,0.575256,298962073,-83.6569,299674790,-4.59351,
1268179,0.334173,1268179,0.329496,1268179,-0.6448,1268179,-0.642311,193395749,-1.41423,196676409,-10.8429,197669140,-57.6584,198603015,-7.94542,199566211,-73.7237,200961895,-5.59192,202021828,-5.07535,202841596,-1.18803,203531396,-10.8704,204211518,-2.43262,210891943,-1.4184,211942556,-10.8715,213299989,58.0874,214323990,7.99476,215054260,-5.02777,215714759,-1.1814,216233562,-73.7949,216782972,-5.62189,217241519,-10.7448,217891077,-2.4247,270962720,0.00355572,272094778,0.0223196,272536716,-58.6298,274924571,-11.1011,276361714,14.2299,277247992,0.582513,277910051,-12.7062,278676706,-0.725691,279339773,-83.7167,280032751,-4.59731,291472440,0.00134812,292958615,0.00509453,294507692,58.667,295463316,11.1064,296161033,-12.7905,296873076,-0.734455,297584997,14.1679,298291421,0.575256,299107256,-83.6569,299817230,-4.59351,
1290861,0.334173,1290861,0.329496,1290861,-0.64479,1290861,-0.642303,193427982,-1.41423,196725468,-10.8429,197718486,-57.6584,198648123,-7.94542,199615332,-73.7237,201026698,-5.59192,202083646,-5.07535,202901947,-1.18803,203593268,-10.8704,204274201,-2.43262,210973795,-1.4184,212023456,-10.8715,213388198,58.0874,214410769,7.99476,215150002,-5.02777,215809806,-1.1814,216328505,-73.7949,216877182,-5.62189,217335928,-10.7448,217980249,-2.4247,271071890,0.00355572,272205389,0.0223196,273176542,-58.6298,275587263,-11.1011,276471013,14.2299,277351008,0.582513,278014162,-12.7062,278784901,-0.725691,279479073,-83.7167,280144328,-4.59731,291609836,0.00134812,293096486,0.00509453,294650214,58.667,295595045,11.1064,296303261,-12.7905,297012504,-0.734455,297722182,14.1679,298430139,0.575256,299246975,-83.6569,299956258,-4.59351,
1331836,0.334173,1331836,0.329496,1331836,-0.644766,1331836,-0.642263,193460578,-1.41423,196770373,-10.8429,197766923,-57.6584,198697158,-7.94542,199863201,-73.7237,201089624,-5.59192,202147215,-5.07535,202964591,-1.18803,203657416,-10.8704,204337625,-2.43262,211043746,-1.4184,212103304,-10.8715,213458681,58.0874,214506313,7.99476,215243211,-5.02777,215887383,-1.1814,216409593,-73.7949,216973301,-5.62189,217430153,-10.7448,218060660,-2.4247,271180773,0.00355572,272312767,0.0223196,273289168,-58.6298,275707220,-11.1011,276580727,14.2299,277465236,0.582513,278126184,-12.7062,278898239,-0.725691,279593189,-83.7167,280252921,-4.59731,291737522,0.00134812,293244530,0.00509453,294791873,58.667,295738217,11.1064,296444481,-12.7905,297164819,-0.734455,297871000,14.1679,298575328,0.575256,299392893,-83.6569,300102289,-4.59351,
1365508,0.334173,1365508,0.329496,1365508,-0.64475,1365508,-0.642252,193509437,-1.41423,196816582,-10.8429,197812903,-57.6584,198744164,-7.94542,199922223,-73.7237,201153290,-5.59192,202210609,-5.07535,203027609,-1.18803,203721242,-10.8704,204404469,-2.43262,211122353,-1.4184,212544146,-10.8715,213539282,58.0874,214600533,7.99476,215338664,-5.02777,215982464,-1.1814,216506741,-73.7949,217068324,-5.62189,217508759,-10.7448,218156367,-2.4247,271289520,0.00355572,272426204,0.0223196,273386758,-58.6298,275808265,-11.1011,276691657,14.2299,277574688,0.582513,278238196,-12.7062,279005353,-0.725691,279699379,-83.7167,280362131,-4.59731,291862491,0.00134812,294086988,0.00509453,294932394,58.667,295876553,11.1064,296587231,-12.7905,297296339,-0.734455,298016334,14.1679,298699055,0.575256,299534153,-83.6569,300242209,-4.59351,
1395896,0.334173,1395896,0.329496,1395896,-0.644788,1395896,-0.642268,193557812,-1.41423,196864040,-10.8429,197864038,-57.6584,198791410,-7.94542,199978973,-73.7237,201215242,-5.59192,202272766,-5.07535,203089330,-1.18803,203788509,-10.8704,204464828,-2.43262,211203249,-1.4184,212620764,-10.8715,213616728,58.0874,214693154,7.99476,215432834,-5.02777,216076690,-1.1814,216597208,-73.7949,217147233,-5.62189,217603154,-10.7448,218248278,-2.4247,271881786,0.00355572,272536716,0.0223196,273498925,-58.6298,275917545,-11.1011,276800828,14.2299,277685197,0.582513,278343132,-12.7062,279117985,-0.725691,279811260,-83.7167,280473445,-4.59731,292670689,0.00134812,294232746,0.00509453,295159610,58.667,296019721,11.1064,296730712,-12.7905,297440530,-0.734455,298157326,14.1679,298823288,0.575256,299674790,-83.6569,300386861,-4.59351,
1428006,0.334173,1428006,0.329496,1428006,-0.644771,1428006,-0.642278,193601652,-1.41423,196911503,-10.8429,197905877,-57.6584,199027009,-7.94542,200044262,-73.7237,201276568,-5.59192,202334590,-5.07535,203155244,-1.18803,203846951,-10.8704,204528340,-2.43262,211280045,-1.4184,212701301,-10.8715,213696700,58.0874,214789565,7.99476,215527994,-5.02777,216156682,-1.1814,216688739,-73.7949,217241519,-5.62189,217696448,-10.7448,218344010,-2.4247,271995802,0.00355572,273176542,0.0223196,273609711,-58.6298,276029209,-11.1011,276911344,14.2299,277793302,0.582513,278454840,-12.7062,279229227,-0.725691,279920523,-83.7167,280585404,-4.59731,292825799,0.00134812,294364870,0.00509453,295307636,58.667,296161033,11.1064,296873076,-12.7905,297584997,-0.734455,298291421,14.1679,298962073,0.575256,299817230,-83.6569,300524650,-4.59351,
1461056,0.334173,1461056,0.329496,1461056,-0.644789,1461056,-0.642301,193647396,-1.41423,196958312,-10.8429,197955017,-57.6584,199083417,-7.94542,200107243,-73.7237,201339978,-5.59192,202398417,-5.07535,203217729,-1.18803,203911360,-10.8704,204639427,-2.43262,211711672,-1.4184,212776595,-10.8715,213776340,58.0874,214881520,7.99476,215622778,-5.02777,216233562,-1.1814,216782972,-73.7949,217335928,-5.62189,217791851,-10.7448,218436417,-2.4247,272094778,0.00355572,273289168,0.0223196,273723461,-58.6298,276140592,-11.1011,277022611,14.2299,277910051,0.582513,278566912,-12.7062,279339773,-0.725691,280032751,-83.7167,280693337,-4.59731,292958615,0.00134812,294507692,0.00509453,295463316,58.667,296303261,11.1064,297012504,-12.7905,297722182,-0.734455,298430139,14.1679,299107256,0.575256,299956258,-83.6569,300666944,-4.59351,
1491340,0.334173,1491340,0.329496,1491340,-0.64479,1491340,-0.642266,193694733,-1.41423,197006191,-10.8429,198002994,-57.6584,199127364,-7.94542,200168659,-73.7237,201406666,-5.59192,202461096,-5.07535,203282665,-1.18803,203974602,-10.8704,204704866,-2.43262,211796005,-1.4184,212860171,-10.8715,214232192,58.0874,214974885,7.99476,215714759,-5.02777,216328505,-1.1814,216877182,-73.7949,217430153,-5.62189,217891077,-10.7448,218519289,-2.4247,272205389,0.00355572,273386758,0.0223196,274377608,-58.6298,276252264,-11.1011,277131528,14.2299,278014162,0.582513,278676706,-12.7062,279479073,-0.725691,280144328,-83.7167,280805200,-4.59731,293096486,0.00134812,294650214,0.00509453,295595045,58.667,296444481,11.1064,297164819,-12.7905,297871000,-0.734455,298575328,14.1679,299246975,0.575256,300102289,-83.6569,300811796,-4.59351,
1521639,0.334173,1521639,0.329496,1521639,-0.644752,1521639,-0.642252,193744199,-1.41423,197054184,-10.8429,198224758,-57.6584,199187865,-7.94542,200232472,-73.7237,201710549,-5.59192,202524948,-5.07535,203342394,-1.18803,204037238,-10.8704,204763885,-2.43262,211865779,-1.4184,213299989,-10.8715,214323990,58.0874,215054260,7.99476,215809806,-5.02777,216409593,-1.1814,216973301,-73.7949,217508759,-5.62189,217980249,-10.7448,218608713,-2.4247,272312767,0.00355572,273498925,0.0223196,274493975,-58.6298,276361714,-11.1011,277247992,14.2299,278126184,0.582513,278784901,-12.7062,279593189,-0.725691,280252921,-83.7167,280912796,-4.59731,293244530,0.00134812,294791873,0.00509453,295738217,58.667,296587231,11.1064,297296339,-12.7905,298016334,-0.734455,298699055,14.1679,299392893,0.575256,300242209,-83.6569,300953492,-4.59351,
1553253,0.334173,1553253,0.329496,1553253,-0.64475,1553253,-0.642229,193791404,-1.41423,197103619,-10.8429,198277046,-57.6584,199235349,-7.94542,200295425,-73.7237,201776419,-5.59192,202587902,-5.07535,203405301,-1.18803,204102987,-10.8704,204826295,-2.43262,211942556,-1.4184,213388198,-10.8715,214410769,58.0874,215150002,7.99476,215887383,-5.02777,216506741,-1.1814,217068324,-73.7949,217603154,-5.62189,218060660,-10.7448,218686254,-2.4247,272426204,0.00355572,273609711,0.0223196,274595140,-58.6298,276471013,-11.1011,277351008,14.2299,278238196,0.582513,278898239,-12.7062,279699379,-0.725691,280362131,-83.7167,281023888,-4.59731,294086988,0.00134812,294932394,0.00509453,295876553,58.667,296730712,11.1064,297440530,-12.7905,298157326,-0.734455,298823288,14.1679,299534153,0.575256,300386861,-83.6569,301094306,-4.59351,
1585145,0.334173,1585145,0.329496,1585145,-0.644745,1585145,-0.642241,193837231,-1.41423,197309929,-10.8429,198318693,-57.6584,199281450,-7.94542,200357401,-73.7237,201832037,-5.59192,202650434,-5.07535,203466879,-1.18803,204164130,-10.8704,204890487,-2.43262,212023456,-1.4184,213458681,-10.8715,214506313,58.0874,215243211,7.99476,215982464,-5.02777,216597208,-1.1814,217147233,-73.7949,217696448,-5.62189,218156367,-10.7448,218766748,-2.4247,272536716,0.00355572,273723461,0.0223196,274703569,-58.6298,276580727,-11.1011,277465236,14.2299,278343132,0.582513,279005353,-12.7062,279811260,-0.725691,280473445,-83.7167,281136047,-4.59731,294232746,0.00134812,295159610,0.00509453,296019721,58.667,296873076,11.1064,297584997,-12.7905,298291421,-0.734455,298962073,14.1679,299674790,0.575256,300524650,-83.6569,301238907,-4.59351,
1616769,0.334173,1616769,0.329496,1616769,-0.644761,1616769,-0.642281,193883233,-1.41423,197359294,-10.8429,198367342,-57.6584,199329623,-7.94542,200422003,-73.7237,201894391,-5.59192,202711480,-5.07535,203531396,-1.18803,204211518,-10.8704,204953197,-2.43262,212103304,-1.4184,213539282,-10.8715,214600533,58.0874,215338664,7.99476,216076690,-5.02777,216688739,-1.1814,217241519,-73.7949,217791851,-5.62189,218248278,-10.7448,218846096,-2.4247,273176542,0.00355572,274377608,0.0223196,274813569,-58.6298,276691657,-11.1011,277574688,14.2299,278454840,0.582513,279117985,-12.7062,279920523,-0.725691,280585404,-83.7167,281245476,-4.59731,294364870,0.00134812,295307636,0.00509453,296161033,58.667,297012504,11.1064,297722182,-12.7905,298430139,-0.734455,299107256,14.1679,299817230,0.575256,300666944,-83.6569,301379843,-4.59351,
1649787,0.334173,1649787,0.329496,1649787,-0.64477,1649787,-0.642279,193931364,-1.41423,197403152,-10.8429,198412264,-57.6584,199377978,-7.94542,200488352,-73.7237,201957752,-5.59192,202777140,-5.07535,203593268,-1.18803,204274201,-10.8704,205015294,-2.43262,212544146,-1.4184,213616728,-10.8715,214693154,58.0874,215432834,7.99476,216156682,-5.02777,216782972,-1.1814,217335928,-73.7949,217891077,-5.62189,218344010,-10.7448,218944725,-2.4247,273289168,0.00355572,274493975,0.0223196,274924571,-58.6298,276800828,-11.1011,277685197,14.2299,278566912,0.582513,279229227,-12.7062,280032751,-0.725691,280693337,-83.7167,281353986,-4.59731,294507692,0.00134812,295463316,0.00509453,296303261,58.667,297164819,11.1064,297871000,-12.7905,298575328,-0.734455,299246975,14.1679,299956258,0.575256,300811796,-83.6569,301522053,-4.59351,
1680542,0.334173,1680542,0.329496,1680542,-0.644774,1680542,-0.642251,193980895,-1.41423,197449511,-10.8429,198460369,-57.6584,199425318,-7.94542,200781386,-73.7237,202021828,-5.59192,202841596,-5.07535,203657416,-1.18803,204337625,-10.8704,205079544,-2.43262,212620764,-1.4184,213696700,-10.8715,214789565,58.0874,215527994,7.99476,216233562,-5.02777,216877182,-1.1814,217430153,-73.7949,217980249,-5.62189,218436417,-10.7448,219035533,-2.4247,273386758,0.00355572,274595140,0.0223196,275587263,-58.6298,276911344,-11.1011,277793302,14.2299,278676706,0.582513,279339773,-12.7062,280144328,-0.725691,280805200,-83.7167,281464706,-4.59731,294650214,0.00134812,295595045,0.00509453,296444481,58.667,297296339,11.1064,298016334,-12.7905,298699055,-0.734455,299392893,14.1679,300102289,0.575256,300953492,-83.6569,301663321,-4.59351,
